status,weather,frecventa_hz,tensiune_kv,flux_intrare_mw,flux_iesire_mw,timestamp,nivel_severitate
1,0,49.9926,400.07,513,488.48,18,0
1,0,50.0002,399.24,489,465.44,19,0
1,0,50.001,400.79,511,488.56,20,0
1,0,50.0077,399.04,509,487.64,21,0
1,0,50.0081,399.29,500,477.0,22,0
1,0,50.0003,400.12,495,474.2,23,0
1,0,49.9971,399.26,511,494.56,24,0
1,0,50.009,399.31,511,488.56,25,0
1,0,49.9906,400.61,509,487.64,26,0
1,0,50.01,400.62,497,479.12,27,0
1,0,49.9997,400.9,502,484.92,28,0
1,0,50.0079,399.63,504,485.84,29,0
1,0,50.0084,399.88,490,468.4,30,0
1,0,49.9902,400.27,486,469.56,31,0
1,0,50.0099,400.44,511,491.56,32,0
1,0,49.9979,400.41,509,487.64,33,0
1,0,49.9991,400.81,496,472.16,34,0
1,0,50.0014,399.75,498,474.08,35,0
1,0,50.0018,400.79,510,486.6,36,0
1,0,50.0005,399.36,502,483.92,37,0
1,0,50.0012,399.41,497,472.12,38,0
1,0,50.0003,400.87,513,495.48,39,0
1,0,49.9942,400.53,506,489.76,40,0
1,0,49.9985,400.89,502,480.92,41,0
1,0,50.0054,400.32,504,486.84,42,0
1,0,50.0078,400.0,494,478.24,43,0
1,0,50.0097,399.03,492,475.32,44,0
1,0,50.0058,400.21,492,470.32,45,0
1,0,50.0061,400.22,489,468.44,46,0
1,0,49.992,400.88,512,491.52,47,0
1,0,50.0085,399.88,485,460.6,48,0
1,0,49.9958,400.41,485,463.6,49,0
1,0,50.001,399.26,499,475.04,50,0
1,0,49.9969,400.52,499,477.04,51,0
1,0,49.9905,400.24,491,474.36,52,0
1,0,49.9916,399.9,488,463.48,53,0
1,0,49.9998,399.42,490,470.4,54,0
1,0,49.9956,400.6,509,492.64,55,0
1,0,50.0091,400.41,499,482.04,56,0
1,0,50.0034,400.71,505,479.8,57,0
1,0,50.0001,400.99,510,486.6,58,0
1,0,49.9967,400.56,509,483.64,59,0
1,0,50.0028,399.26,510,493.6,60,0
1,0,50.0097,399.52,491,471.36,61,0
1,0,49.9975,399.53,485,467.6,62,0
1,0,49.9984,399.79,508,489.68,63,0
1,0,50.0057,399.02,504,485.84,64,0
1,0,49.9965,400.3,486,461.56,65,0
1,0,49.9936,400.97,512,493.52,66,0
1,0,50.01,400.02,510,484.6,67,0
1,0,50.0007,400.83,502,477.92,68,0
1,0,49.9942,399.01,510,490.6,69,0
1,0,49.9905,400.15,501,484.96,70,0
1,0,50.0083,400.86,493,475.28,71,0
1,0,50.0094,399.59,499,482.04,72,0
1,0,49.9985,400.9,496,477.16,73,0
1,0,49.9929,399.88,494,470.24,74,0
0,4,0.0,0.0,0,0.0,75,0
1,0,50.0018,399.5,514,497.44,76,0
1,0,49.9941,400.8,506,485.76,77,0
1,0,50.0068,400.35,513,489.48,78,0
1,0,50.0013,400.99,488,471.48,79,0
1,0,49.9966,399.86,488,470.48,80,0
1,0,49.9995,400.29,495,476.2,81,0
1,0,50.0017,399.34,501,480.96,82,0
1,0,50.0081,400.12,502,485.92,83,0
1,0,50.0038,400.98,507,489.72,84,0
1,0,50.0029,400.25,500,483.0,85,0
1,0,50.0099,399.42,487,471.52,86,0
1,0,49.9957,400.28,505,484.8,87,0
1,0,50.0027,400.92,505,479.8,88,0
1,0,49.9914,399.01,502,482.92,89,0
1,0,50.0011,400.55,502,478.92,90,0
0,4,0.0,0.0,0,0.0,91,0
1,0,49.992,400.74,491,475.36,92,0
1,0,50.003,400.68,502,477.92,93,0
1,0,50.0034,400.99,505,486.8,94,0
1,0,50.0076,400.35,491,473.36,95,0
1,0,49.9966,399.4,497,474.12,96,0
1,0,50.0011,400.32,489,465.44,97,0
1,0,50.0077,400.58,500,477.0,98,0
1,0,50.001,399.83,509,491.64,99,0
1,0,50.0039,399.69,508,490.68,100,0
1,0,50.0066,400.52,512,488.52,101,0
1,0,49.9915,399.43,488,470.48,102,0
1,0,49.9934,399.97,495,472.2,103,0
1,0,49.9955,399.99,502,479.92,104,0
1,0,50.0042,400.61,489,468.44,105,0
1,0,49.9985,399.96,488,466.48,106,0
1,0,50.002,399.45,493,472.28,107,0
1,0,49.9933,399.19,503,482.88,108,0
1,0,49.9943,399.19,496,476.16,109,0
1,0,50.0063,400.2,507,483.72,110,0
1,0,49.9949,401.0,497,474.12,111,0
1,0,49.9903,400.09,505,484.8,112,0
1,0,49.9997,400.58,505,482.8,113,0
1,0,49.9975,399.09,509,484.64,114,0
1,0,49.9962,400.02,511,486.56,115,0
1,0,50.0093,400.77,491,469.36,116,0
1,0,50.0034,399.24,510,493.6,117,0
1,0,49.994,399.46,491,467.36,118,0
1,0,50.001,400.0,513,488.48,119,0
1,0,49.9929,399.97,500,480.0,120,0
1,0,49.9914,400.83,485,466.6,121,0
1,0,49.9979,400.8,513,490.48,122,0
1,0,49.9907,399.79,492,472.32,123,0
1,0,50.0095,400.7,491,471.36,124,0
1,0,50.006,399.64,488,464.48,125,0
1,0,50.0054,400.76,503,481.88,126,0
1,0,49.9904,399.23,497,472.12,127,0
1,0,49.9906,399.94,493,468.28,128,0
1,0,50.0012,399.59,514,492.44,129,0
1,0,49.991,399.12,494,471.24,130,0
1,0,49.9904,399.55,506,482.76,131,0
1,0,49.9945,399.16,499,482.04,132,0
1,0,50.0069,400.36,500,475.0,133,0
1,0,49.9951,399.22,486,466.56,134,0
1,0,50.0038,399.18,502,483.92,135,0
1,0,49.9946,399.35,489,464.44,136,0
1,0,49.9946,399.25,500,481.0,137,0
1,0,49.9998,400.8,490,471.4,138,0
1,0,50.0042,400.74,497,476.12,139,0
1,0,49.9977,400.26,509,488.64,140,0
1,0,50.0001,400.01,512,494.52,141,0
1,0,49.9954,399.18,507,490.72,142,0
1,1,49.9657,395.0,514,490.44,143,1
1,1,49.9546,395.83,510,487.6,144,1
1,1,49.9426,395.64,492,475.32,145,1
1,0,50.0073,400.01,507,481.72,146,0
1,0,50.0073,399.77,500,477.0,147,0
1,0,50.0069,400.75,493,471.28,148,0
1,0,49.9914,399.53,493,468.28,149,0
1,0,49.9972,399.38,505,483.8,150,0
1,0,50.0044,400.93,497,475.12,151,0
1,0,49.9912,400.24,488,468.48,152,0
1,0,50.0007,400.51,493,476.28,153,0
1,0,49.9935,400.21,488,463.48,154,0
1,0,50.0021,400.93,493,468.28,155,0
1,0,49.9979,400.87,496,474.16,156,0
1,0,50.0074,400.79,514,493.44,157,0
1,0,49.9902,400.47,499,480.04,158,0
1,0,50.0087,400.8,491,474.36,159,0
1,0,49.991,400.71,495,470.2,160,0
1,0,50.0046,399.85,500,476.0,161,0
1,0,50.0029,400.06,496,475.16,162,0
1,0,50.0015,399.32,508,484.68,163,0
1,0,49.9915,399.86,500,480.0,164,0
1,0,49.9905,399.27,507,490.72,165,0
1,0,49.9939,399.77,492,472.32,166,0
1,1,49.9481,395.92,492,467.32,167,1
1,1,49.9585,394.57,504,480.84,168,1
1,1,49.9499,396.0,500,481.0,169,1
1,1,49.9483,395.75,514,489.44,170,1
1,1,49.9545,394.39,497,478.12,171,1
1,2,49.8321,379.53,504,375.0,172,2
1,1,49.9449,394.93,487,463.52,173,1
1,1,49.946,394.89,488,466.48,174,1
1,1,49.9439,394.63,511,494.56,175,1
1,1,49.9425,396.88,504,481.84,176,1
1,1,49.9504,396.82,509,484.64,177,1
1,1,49.9443,396.45,505,484.8,178,1
1,1,49.9696,395.05,491,474.36,179,1
1,1,49.9594,396.38,513,491.48,180,1
1,1,49.9524,394.7,514,488.44,181,1
1,1,49.9567,395.17,513,491.48,182,1
1,1,49.9476,395.97,486,461.56,183,1
1,1,49.9575,394.2,498,474.08,184,1
1,1,49.9639,396.49,501,484.96,185,1
1,1,49.9545,396.39,511,488.56,186,1
1,1,49.9487,394.37,497,477.12,187,1
1,0,50.0034,399.91,506,487.76,188,0
1,0,50.0048,399.17,495,472.2,189,0
1,0,50.0073,399.44,490,468.4,190,0
1,0,49.9961,400.57,491,474.36,191,0
1,0,49.9924,399.28,492,475.32,192,0
1,0,50.0038,399.05,508,484.68,193,0
1,0,50.0021,399.63,495,475.2,194,0
1,0,50.0005,400.13,499,476.04,195,0
1,0,50.0099,400.11,510,485.6,196,0
1,0,49.9925,400.31,508,489.68,197,0
1,0,50.009,399.39,496,471.16,198,0
1,0,49.9988,400.95,511,492.56,199,0
1,0,49.9918,400.04,495,478.2,200,0
1,0,50.0068,399.2,512,494.52,201,0
1,0,49.9908,399.75,491,473.36,202,0
1,0,50.0051,400.81,494,476.24,203,0
1,0,49.994,400.17,509,490.64,204,0
1,0,50.008,399.31,508,483.68,205,0
1,0,49.9957,399.88,485,461.6,206,0
1,0,50.0027,400.05,501,484.96,207,0
1,0,49.9947,400.84,489,472.44,208,0
1,0,49.9994,400.23,503,477.88,209,0
1,0,49.9952,400.29,511,486.56,210,0
1,0,50.0009,399.4,497,474.12,211,0
1,0,50.0049,400.36,498,479.08,212,0
1,0,50.0058,399.47,495,477.2,213,0
1,0,50.0005,399.55,511,493.56,214,0
1,0,49.9946,399.53,500,478.0,215,0
1,0,49.9974,399.81,512,486.52,216,0
1,0,50.0038,400.13,508,491.68,217,0
1,0,49.9994,399.42,498,480.08,218,0
1,0,49.9915,399.71,507,490.72,219,0
1,0,50.0075,400.74,491,473.36,220,0
1,0,49.9952,400.15,487,464.52,221,0
1,0,49.9917,400.95,509,485.64,222,0
1,0,50.003,399.66,513,490.48,223,0
1,0,50.0056,400.01,489,473.44,224,0
1,0,49.9964,399.82,503,479.88,225,0
1,0,50.0024,400.0,504,484.84,226,0
1,0,50.0054,400.3,500,475.0,227,0
1,0,49.9991,400.68,510,485.6,228,0
1,0,49.9935,400.64,512,489.52,229,0
1,0,49.9982,399.02,492,468.32,230,0
1,0,49.9917,400.54,514,490.44,231,0
1,0,50.0089,400.21,510,489.6,232,0
1,0,49.995,400.41,498,482.08,233,0
1,0,49.9963,400.48,499,479.04,234,0
1,0,49.9984,400.9,506,485.76,235,0
1,0,50.0066,400.13,487,462.52,236,0
1,0,49.9909,400.74,491,467.36,237,0
1,0,50.004,399.17,486,470.56,238,0
1,0,49.9981,400.01,486,463.56,239,0
1,0,50.0097,399.15,485,463.6,240,0
1,0,50.0047,399.41,513,490.48,241,0
1,0,50.0066,400.7,501,481.96,242,0
1,0,49.9907,399.66,511,486.56,243,0
1,0,49.9909,400.58,513,488.48,244,0
1,0,49.9994,400.76,505,479.8,245,0
1,0,50.0066,400.47,514,490.44,246,0
1,0,49.9931,400.0,505,488.8,247,0
1,0,50.0045,399.08,511,490.56,248,0
1,0,50.0025,399.09,514,492.44,249,0
1,0,49.9914,399.24,493,470.28,250,0
1,0,49.994,399.48,499,482.04,251,0
1,0,49.992,400.55,504,478.84,252,0
1,0,50.0052,400.38,487,468.52,253,0
1,0,49.9907,400.94,513,492.48,254,0
1,0,50.0093,399.62,514,494.44,255,0
1,0,49.9929,400.05,486,467.56,256,0
1,0,49.9914,399.59,499,476.04,257,0
1,0,49.9961,400.96,511,491.56,258,0
1,0,49.9926,400.21,513,494.48,259,0
1,0,50.001,399.42,503,477.88,260,0
1,0,50.0028,400.84,490,469.4,261,0
1,0,50.0051,400.86,508,488.68,262,0
1,0,49.9962,399.66,507,487.72,263,0
1,0,50.0055,400.9,512,492.52,264,0
1,0,49.9935,400.95,509,486.64,265,0
1,0,49.9934,399.23,514,488.44,266,0
1,0,49.9908,400.32,506,488.76,267,0
1,0,50.0006,400.47,511,486.56,268,0
1,0,49.9989,400.49,514,490.44,269,0
1,0,49.993,400.85,506,483.76,270,0
1,0,49.9968,399.6,501,480.96,271,0
1,0,49.9906,400.24,491,468.36,272,0
1,0,50.004,399.94,485,466.6,273,0
1,0,50.0005,399.61,514,491.44,274,0
1,0,49.9915,400.2,488,471.48,275,0
1,0,49.9989,400.65,508,487.68,276,0
1,0,50.0094,400.97,509,487.64,277,0
1,0,49.9991,399.3,488,464.48,278,0
1,0,49.9923,400.56,500,483.0,279,0
1,0,49.9929,399.28,506,482.76,280,0
1,0,50.0002,400.3,495,472.2,281,0
1,0,49.99,400.71,513,489.48,282,0
1,0,49.9927,400.99,489,465.44,283,0
1,0,49.9971,400.98,496,473.16,284,0
1,0,50.0015,400.62,514,497.44,285,0
1,0,49.9944,400.85,503,486.88,286,0
1,0,49.9909,399.98,502,479.92,287,0
1,0,49.9984,400.05,506,480.76,288,0
1,0,49.9906,399.89,511,493.56,289,0
1,0,49.9906,399.98,498,475.08,290,0
1,0,49.9967,399.15,507,482.72,291,0
1,0,49.9981,399.23,500,476.0,292,0
1,0,49.9928,400.12,486,464.56,293,0
1,0,50.0004,399.44,506,482.76,294,0
1,0,49.9988,400.4,487,465.52,295,0
1,0,49.9918,400.82,508,485.68,296,0
1,0,49.9987,400.44,487,469.52,297,0
1,0,50.0002,400.35,501,478.96,298,0
1,0,49.993,399.4,507,487.72,299,0
1,0,49.9977,399.45,508,489.68,300,0
1,0,49.9943,400.24,504,478.84,301,0
1,0,49.9954,399.94,488,466.48,302,0
1,0,50.0073,400.43,500,479.0,303,0
1,0,50.0032,400.06,496,472.16,304,0
1,0,50.002,400.28,509,488.64,305,0
1,0,50.0013,399.85,514,495.44,306,0
1,0,49.998,399.07,487,467.52,307,0
1,0,49.9947,400.41,504,481.84,308,0
1,0,50.0028,399.53,493,471.28,309,0
1,0,49.9916,399.67,497,474.12,310,0
1,0,50.0081,399.89,501,475.96,311,0
1,0,49.996,399.57,492,471.32,312,0
1,0,50.0039,400.16,509,491.64,313,0
1,0,50.003,399.18,501,477.96,314,0
1,0,50.0055,400.13,499,475.04,315,0
1,0,49.9901,400.47,495,472.2,316,0
1,0,50.0031,399.28,502,480.92,317,0
1,0,50.0088,400.34,505,484.8,318,0
1,0,50.0003,400.68,489,464.44,319,0
1,0,50.0093,400.11,494,476.24,320,0
1,0,49.9925,399.9,498,473.08,321,0
1,0,50.006,400.27,512,492.52,322,0
1,0,50.0095,400.06,508,489.68,323,0
1,0,49.9949,400.87,510,487.6,324,0
1,0,49.992,399.51,487,462.52,325,0
1,0,49.9974,400.23,487,467.52,326,0
1,0,49.9981,400.92,498,479.08,327,0
1,0,49.9958,399.12,512,488.52,328,0
1,0,49.993,400.44,497,472.12,329,0
1,1,49.956,396.97,500,484.0,330,1
1,0,50.0063,400.26,490,473.4,331,0
1,0,49.9923,399.94,497,478.12,332,0
1,0,49.998,400.55,511,489.56,333,0
1,0,50.002,399.55,489,467.44,334,0
1,0,49.9921,400.36,511,493.56,335,0
1,0,49.9982,399.48,508,483.68,336,0
1,0,50.006,399.58,507,485.72,337,0
1,0,50.0038,399.64,512,493.52,338,0
1,1,49.9582,396.51,505,487.8,339,1
1,1,49.9472,396.56,513,494.48,340,1
1,1,49.9601,394.04,508,484.68,341,1
1,1,49.9476,395.92,514,496.44,342,1
1,1,49.9656,396.28,505,483.8,343,1
1,1,49.9642,394.82,502,485.92,344,1
1,1,49.9467,396.24,489,471.44,345,1
1,1,49.9532,395.09,493,476.28,346,1
1,1,49.952,396.12,489,472.44,347,1
1,1,49.9539,394.65,505,488.8,348,1
1,1,49.959,394.08,502,483.92,349,1
1,1,49.9683,394.96,492,468.32,350,1
1,1,49.9463,394.46,507,483.72,351,1
1,1,49.951,396.31,489,467.44,352,1
1,1,49.9556,396.97,500,483.0,353,1
1,1,49.9582,395.0,486,470.56,354,1
1,1,49.9553,395.24,502,483.92,355,1
1,1,49.9627,396.44,489,472.44,356,1
1,1,49.9466,395.7,495,470.2,357,1
1,1,49.9578,396.77,487,467.52,358,1
1,1,49.9413,395.71,507,486.72,359,1
1,1,49.9466,396.73,497,473.12,360,1
1,1,49.9403,396.79,495,476.2,361,1
1,2,49.828,382.94,495,478.2,362,2
1,2,49.8254,375.74,514,383.5,363,2
1,2,49.8851,383.56,485,469.6,364,2
1,2,49.845,379.61,512,380.0,365,2
1,2,49.8208,382.04,487,463.52,366,2
1,2,49.8938,377.18,501,376.75,367,2
1,0,50.0659,395.51,485,460.6,368,3
1,0,50.0082,395.01,499,477.04,369,3
1,0,49.9492,395.29,497,472.12,370,3
1,0,49.8983,396.33,494,470.24,371,3
1,0,49.8634,397.94,512,495.52,372,3
1,0,49.85,399.87,508,485.68,373,3
1,0,49.8604,401.83,488,472.48,374,3
1,0,49.8928,403.5,489,473.44,375,3
1,0,49.9421,404.61,505,485.8,376,3
1,0,50.0005,405.0,494,474.24,377,3
1,0,50.0589,404.6,498,477.08,378,3
1,0,50.108,403.47,498,478.08,379,3
1,0,50.14,401.8,490,465.4,380,3
1,3,49.1697,328.0,504,379.0,381,4
1,3,48.7905,306.97,509,381.75,382,4
1,3,49.1305,313.93,487,367.25,383,4
1,3,48.9691,311.72,490,363.5,384,4
1,3,48.9239,309.0,496,372.0,385,4
1,3,48.7448,308.38,493,365.75,386,4
1,3,48.9074,301.35,486,366.5,387,4
1,3,49.2004,311.11,508,380.0,388,4
1,3,48.961,322.34,488,363.0,389,4
0,4,0.0,0.0,0,0.0,390,4
1,3,48.6486,320.75,510,379.5,391,4
1,0,49.9586,404.81,491,471.36,392,3
1,0,50.018,404.96,486,461.56,393,3
1,0,50.0746,404.34,509,486.64,394,3
1,0,50.1194,403.03,501,477.96,395,3
1,0,50.1453,401.24,493,469.28,396,3
1,0,50.1483,399.25,513,493.48,397,3
1,0,50.1279,397.39,508,484.68,398,3
1,0,50.0873,395.93,510,484.6,399,3
1,0,50.0329,395.12,510,493.6,400,3
1,0,49.9733,395.08,489,464.44,401,3
1,0,49.918,395.81,493,472.28,402,3
1,0,49.8755,397.21,504,485.84,403,3
1,0,49.8528,399.05,497,477.12,404,3
1,0,49.8532,401.03,511,490.56,405,3
1,0,49.8769,402.86,495,475.2,406,3
1,0,49.92,404.23,511,493.56,407,3
1,0,49.9757,404.93,492,475.32,408,3
1,0,50.0352,404.86,504,482.84,409,3
1,0,50.0892,404.02,494,470.24,410,3
1,0,50.1291,402.54,485,466.6,411,3
1,0,50.1487,400.67,508,484.68,412,3
1,0,50.1447,398.68,508,487.68,413,3
1,0,50.1179,396.91,512,486.52,414,3
1,0,50.0725,395.62,514,488.44,415,3
1,0,50.0156,395.03,499,480.04,416,3
1,0,49.9563,395.22,488,466.48,417,3
1,0,49.9039,396.16,505,487.8,418,3
1,0,49.8666,397.71,507,490.72,419,3
1,0,49.8504,399.62,488,470.48,420,3
1,0,49.8578,401.6,508,485.68,421,3
1,0,49.8877,403.31,510,490.6,422,3
1,0,49.9353,404.51,509,488.64,423,3
1,0,49.9931,404.99,498,478.08,424,3
1,0,50.052,404.69,511,490.56,425,3
1,0,50.1027,403.64,505,484.8,426,3
1,0,50.1372,402.02,488,466.48,427,3
1,0,50.15,400.08,508,488.68,428,3
1,0,50.1391,398.13,488,472.48,429,3
1,0,50.1063,396.47,495,479.2,430,3
1,0,50.0567,395.37,489,466.44,431,3
1,0,49.9981,395.0,489,471.44,432,3
1,0,49.9399,395.42,499,479.04,433,3
1,0,49.8911,396.56,509,488.64,434,3
1,0,49.8595,398.25,491,470.36,435,3
1,0,49.8501,400.21,501,475.96,436,3
1,0,49.8644,402.14,503,477.88,437,3
1,0,49.9001,403.73,509,485.64,438,3
1,0,49.9515,404.73,491,468.36,439,3
1,0,50.0106,404.99,508,487.68,440,3
1,0,50.068,404.46,495,473.2,441,3
1,0,50.1147,403.22,514,489.44,442,3
1,0,50.1433,401.48,492,467.32,443,3
1,0,50.1493,399.5,514,496.44,444,3
1,0,50.1316,397.6,492,473.32,445,3
1,0,50.0932,396.08,508,491.68,446,3
1,0,50.0401,395.18,492,470.32,447,3
1,0,49.9807,395.04,496,480.16,448,3
1,0,49.9243,395.68,500,476.0,449,3
1,0,49.8798,397.01,490,474.4,450,3
1,0,49.8544,398.8,511,494.56,451,3
1,0,49.8519,400.79,485,468.6,452,3
1,0,49.8728,402.65,492,468.32,453,3
1,0,49.9138,404.09,502,477.92,454,3
1,0,49.9684,404.89,505,488.8,455,3
1,0,50.028,404.91,505,485.8,456,3
1,0,50.0832,404.16,506,480.76,457,3
1,0,50.1252,402.75,485,462.6,458,3
1,3,48.5294,324.88,493,366.75,459,4
1,3,48.7649,321.62,489,361.75,460,4
1,3,49.2151,301.1,512,386.0,461,4
1,3,49.1079,319.15,499,377.25,462,4
1,3,49.2601,307.36,490,365.5,463,4
1,3,48.8464,319.3,492,370.0,464,4
1,3,48.783,323.81,505,377.75,465,4
1,3,49.1788,324.49,496,372.0,466,4
1,3,49.1935,332.43,510,383.5,467,4
1,3,48.8367,336.18,513,385.75,468,4
1,3,48.7069,302.92,507,381.25,469,4
1,3,48.5768,326.07,496,376.0,470,4
1,3,48.6685,338.96,488,361.0,471,4
1,3,48.997,319.81,504,373.0,472,4
1,3,48.5894,303.36,498,370.5,473,4
1,3,48.5024,332.92,498,369.5,474,4
1,3,48.5716,333.38,497,373.75,475,4
1,3,49.2816,319.3,488,365.0,476,4
1,3,48.9505,321.19,513,383.75,477,4
1,3,49.0909,312.15,499,378.25,478,4
1,3,48.852,325.88,499,372.25,479,4
1,3,48.7646,316.23,514,384.5,480,4
1,3,49.0564,326.9,505,379.75,481,4
1,3,49.0771,312.55,493,370.75,482,4
1,3,48.7772,316.77,489,362.75,483,4
1,0,49.8614,401.91,498,478.08,484,3
1,3,48.5385,336.23,506,383.5,485,4
1,3,48.918,336.21,501,376.75,486,4
1,3,49.1723,332.36,496,370.0,487,4
1,3,48.8658,315.3,510,386.5,488,4
1,3,48.996,311.82,502,377.5,489,4
1,3,49.2597,339.14,490,369.5,490,4
1,3,48.6203,324.79,487,363.25,491,4
1,3,48.7916,323.81,511,385.25,492,4
1,3,48.9816,324.49,495,370.25,493,4
1,3,48.7639,313.48,511,378.25,494,4
1,3,48.7046,331.4,510,380.5,495,4
1,3,48.5944,333.24,512,382.0,496,4
1,3,48.5342,300.97,509,384.75,497,4
1,3,48.6217,338.47,496,367.0,498,4
1,3,49.2544,332.96,491,371.25,499,4
1,3,48.7186,331.82,514,387.5,500,4
1,3,48.9754,308.5,506,379.5,501,4
1,3,48.7989,308.68,511,387.25,502,4
1,3,48.5291,315.98,491,366.25,503,4
1,0,50.0769,404.29,485,465.6,504,3
1,0,50.121,402.96,496,476.16,505,3
1,0,50.146,401.15,492,470.32,506,3
1,0,50.1479,399.17,507,486.72,507,3
1,0,50.1265,397.31,513,488.48,508,3
1,0,50.0851,395.88,494,471.24,509,3
1,0,50.0303,395.1,495,477.2,510,3
1,0,49.9707,395.1,499,479.04,511,3
1,0,49.9157,395.86,509,490.64,512,3
1,0,49.8741,397.28,507,486.72,513,3
1,0,49.8523,399.13,495,475.2,514,3
1,0,49.8538,401.12,495,472.2,515,3
1,0,49.8784,402.93,490,468.4,516,3
1,0,49.9222,404.28,513,489.48,517,3
1,0,49.9783,404.95,503,484.88,518,3
1,0,50.0378,404.84,490,470.4,519,3
1,0,50.0914,403.97,507,483.72,520,3
1,0,50.1305,402.47,506,482.76,521,3
1,0,50.149,400.58,494,478.24,522,3
1,0,50.144,398.6,508,491.68,523,3
1,0,50.1162,396.84,510,484.6,524,3
1,0,50.0702,395.58,510,484.6,525,3
1,0,50.013,395.02,488,470.48,526,3
1,0,49.9538,395.24,509,485.64,527,3
1,0,49.9019,396.22,500,475.0,528,3
1,0,49.8654,397.79,507,488.72,529,3
1,0,49.8502,399.71,492,470.32,530,3
0,4,0.0,0.0,0,0.0,531,3
1,0,49.8895,403.38,511,493.56,532,3
1,0,49.9377,404.55,489,473.44,533,3
1,0,49.9958,405.0,512,493.52,534,3
1,2,49.8272,382.53,487,469.52,535,2
1,2,49.8476,380.0,498,377.5,536,2
1,2,49.8128,384.05,503,482.88,537,2
1,2,49.8044,377.9,491,366.25,538,2
1,2,49.8557,376.07,507,378.25,539,2
1,2,49.8765,378.65,504,382.0,540,2
1,2,49.8688,376.66,493,367.75,541,2
1,2,49.836,381.59,508,483.68,542,2
1,2,49.8612,376.03,485,361.75,543,2
1,2,49.8065,383.47,493,470.28,544,2
1,2,49.8859,377.64,511,382.25,545,2
1,2,49.8487,379.84,498,373.5,546,2
1,2,49.8259,384.3,510,493.6,547,2
1,2,49.8415,375.88,506,378.5,548,2
1,2,49.8235,376.4,485,363.75,549,2
1,2,49.8511,375.57,496,368.0,550,2
1,1,49.9564,394.83,492,469.32,551,1
1,1,49.9435,396.26,505,484.8,552,1
1,1,49.9478,396.53,491,470.36,553,1
1,1,49.9519,394.03,507,486.72,554,1
1,2,49.8402,383.04,507,482.72,555,2
1,2,49.844,377.56,487,368.25,556,2
1,2,49.8779,380.07,495,475.2,557,2
1,2,49.8201,382.44,510,484.6,558,2
1,2,49.8439,382.1,502,477.92,559,2
1,2,49.897,382.29,499,479.04,560,2
1,2,49.8116,379.58,498,376.5,561,2
1,2,49.8888,379.47,485,366.75,562,2
1,2,49.8657,381.85,513,487.48,563,2
1,1,49.9673,394.38,495,477.2,564,1
1,1,49.9654,396.28,507,490.72,565,1
1,1,49.9578,395.75,507,485.72,566,1
1,1,49.9536,396.38,499,477.04,567,1
1,1,49.9499,395.23,487,467.52,568,1
1,1,49.9517,395.82,513,491.48,569,1
1,1,49.9486,395.96,500,477.0,570,1
1,1,49.9634,394.66,504,484.84,571,1
1,1,49.9559,396.9,497,473.12,572,1
1,1,49.9409,395.76,504,482.84,573,1
1,1,49.964,395.84,511,492.56,574,1
1,1,49.9427,396.05,503,478.88,575,1
1,1,49.9424,396.96,508,487.68,576,1
1,1,49.9473,395.24,487,470.52,577,1
1,1,49.9669,396.63,485,468.6,578,1
1,1,49.9575,396.29,491,470.36,579,1
1,1,49.9521,394.48,494,474.24,580,1
1,1,49.9605,394.22,497,476.12,581,1
1,2,49.8228,380.12,491,475.36,582,2
1,2,49.8625,378.59,507,382.25,583,2
1,2,49.8179,377.89,509,380.75,584,2
1,2,49.8938,376.52,486,359.5,585,2
1,2,49.8133,378.15,492,366.0,586,2
1,2,49.8523,382.96,497,479.12,587,2
1,2,49.8975,383.51,493,472.28,588,2
1,2,49.8048,382.74,513,493.48,589,2
1,2,49.8331,381.11,510,489.6,590,2
1,2,49.8203,375.25,502,376.5,591,2
1,2,49.8893,379.87,498,372.5,592,2
1,2,49.8301,379.13,491,367.25,593,2
1,2,49.8791,381.79,510,486.6,594,2
1,2,49.8128,377.74,489,363.75,595,2
1,2,49.8401,383.72,507,486.72,596,2
1,2,49.8027,379.97,511,378.25,597,2
1,2,49.8523,378.27,501,378.75,598,2
1,2,49.8884,385.0,490,465.4,599,2
1,2,49.8129,381.2,507,487.72,600,2
1,2,49.8562,383.85,513,495.48,601,2
1,2,49.8966,380.22,512,490.52,602,2
1,2,49.8054,376.63,512,384.0,603,2
1,1,49.9623,395.94,503,484.88,604,1
1,1,49.9574,395.6,497,473.12,605,1
1,0,49.9976,400.33,497,475.12,606,0
1,0,50.0081,400.65,514,496.44,607,0
1,0,49.994,399.82,496,472.16,608,0
1,0,49.997,399.74,489,465.44,609,0
1,0,49.9932,399.82,486,469.56,610,0
1,0,50.0058,400.74,506,480.76,611,0
1,0,50.0002,399.6,497,477.12,612,0
1,0,50.0041,400.79,488,463.48,613,0
1,0,50.0035,400.77,497,480.12,614,0
1,0,50.007,400.97,496,473.16,615,0
1,0,49.9909,400.61,510,485.6,616,0
1,0,49.996,399.71,514,493.44,617,0
1,0,49.9938,400.6,496,478.16,618,0
1,0,50.0077,400.15,489,465.44,619,0
1,0,50.0004,400.23,513,490.48,620,0
1,0,50.0029,399.32,506,480.76,621,0
1,0,50.0019,399.89,500,480.0,622,0
1,0,49.9964,400.32,485,465.6,623,0
1,0,49.999,400.47,489,466.44,624,0
1,0,50.0025,399.17,512,491.52,625,0
1,0,50.0079,400.96,491,472.36,626,0
